70 133 178 180 168
69 133 179 182 169
68 134 179 182 169
67 134 180 185 170
66 135 181 187 171
65 135 181 187 171
64 136 182 189 172
63 136 182 191 173
62 136 182 191 173
61 136 182 194 174
60 136 183 196 175
